codigo,section,bloque,area_id,exclusivo_rol_id,texto,tipo,opciones,locale,peso,escala,scoring,respuesta_correcta,dimension,exclusivo_nivel_id
"gerencia_media_CONOCIMIENTO_Q28","adopcion_ia_gerencia_media","Conocimiento","","","¿Qué riesgo estratégico surge si la inversión en IA se concentra solo en automatizar tareas existentes?","opcion_multiple_unica","[""a) Mayor innovación disruptiva."",""b) Perder oportunidades de reimaginar procesos y modelos de servicio o negocio."",""c) Reducir la productividad."",""d) Eliminar la necesidad de talento.""]","es-MX","1","","","b","{""dimension"":""conocimiento""}",""
"gerencia_media_CONOCIMIENTO_Q29","adopcion_ia_gerencia_media","Conocimiento","","","¿Qué rol debe jugar la gerencia media en la priorización del portafolio de proyectos de IA?","opcion_multiple_unica","[""a) Ninguno, todo es de la alta dirección."",""b) Proveer casos de uso concretos, estimar impacto, riesgos y capacidad de adopción en su área."",""c) Solo aprobar presupuestos."",""d) Solo comunicar decisiones ya tomadas.""]","es-MX","1","","","b","{""dimension"":""conocimiento""}",""
"gerencia_media_CONOCIMIENTO_Q30","adopcion_ia_gerencia_media","Conocimiento","","","¿Qué representa mejor una madurez alta en el uso de IA para productividad y talento?","opcion_multiple_unica","[""a) Exigir que todos usen IA sin formación."",""b) Rediseñar roles y competencias, complementando IA con desarrollo de habilidades humanas clave."",""c) Reducir toda inversión en capacitación humana."",""d) Evaluar desempeño solo por horas frente a la pantalla.""]","es-MX","1","","","b","{""dimension"":""conocimiento""}",""
"gerencia_media_ADOPCION_Q1","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia utilizas IA para resumir correos extensos o documentos previos a una reunión?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q2","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia pides a una herramienta de IA que te dé ideas iniciales para resolver un problema de tu área (por ejemplo, mejorar un proceso)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q3","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia compartes con tu equipo ejemplos sencillos de cómo podrían usar IA en su trabajo diario?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q4","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia revisas críticamente las respuestas de la IA antes de usarlas en una decisión o comunicación formal?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q5","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia consideras el tiempo y esfuerzo que podrías ahorrar usando IA versus hacerlo todo manualmente?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q6","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia comentas con otras áreas (TI, Datos, RRHH) posibles usos de IA para tu área, aunque aún sean ideas iniciales?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q7","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia utilizas IA para generar borradores de correos, minutas o presentaciones que luego editas?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q8","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia comparas el resultado de la IA con tus propios análisis o los del equipo antes de presentarlo a la dirección?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q9","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia invitas a miembros de tu equipo a probar IA en tareas concretas y comentan juntos los resultados?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q10","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia revisas las políticas internas (privacidad, seguridad) antes de compartir datos en herramientas de IA?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q11","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia propones pequeños pilotos de IA en tu área (por ejemplo, automatizar una tarea repetitiva) con metas y plazos claros?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q12","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia compartes con otras gerencias (marketing, operaciones, gobierno, etcétera) aprendizajes sobre el uso de IA?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q13","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia usas IA para analizar datos de tu área (tablas, indicadores) y obtener resúmenes o visualizaciones preliminares?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q14","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia iteras tus instrucciones o prompts para mejorar la calidad de lo que la IA entrega?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q15","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia integras los resultados de IA en tus reportes para la alta dirección, explicando cómo se obtuvieron?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q16","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia defines junto con tu equipo estándares de uso de IA (cuándo usarla, cuándo no, buenas prácticas)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q17","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia evalúas si el tiempo ahorrado por IA se traduce en mejor servicio, calidad o análisis y no solo en hacer lo mismo más rápido?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q18","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia consideras aspectos éticos (sesgos, transparencia, privacidad) al decidir dónde sí y dónde no usar IA?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q19","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia defines junto con tu equipo procesos estándar donde el uso de IA está claramente integrado (pasos, responsables, controles)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q20","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia promueves y facilitas capacitaciones prácticas para que tu equipo aprenda a usar IA en su rol específico?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q21","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia participas en el diseño de políticas de IA (uso responsable, datos, transparencia) para tu área?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q22","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia revisas resultados de proyectos de IA con otras áreas (TI, Legal, Finanzas) para ajustar alcance, métricas o presupuesto?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q23","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia reorientas recursos (tiempo, personas, presupuesto) desde tareas manuales hacia iniciativas potenciadas por IA que generan mayor valor?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q24","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia monitoreas y respondes a preocupaciones de tu equipo sobre impacto de la IA en sus roles (miedo a reemplazo, ética, carga de trabajo)?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q25","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia participas activamente en la definición del roadmap de IA de tu área, discutiendo prioridades con la alta dirección y TI?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q26","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia revisas el portafolio de proyectos de IA para reorientar inversiones hacia iniciativas con mayor impacto estratégico y social o para el cliente?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q27","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia diseñas o patrocinas experimentos transformadores, por ejemplo el rediseño de procesos completos apoyados en IA y no solo la automatización de tareas?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q28","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia impulsas cambios en la gestión de talento (perfiles, roles, evaluaciones) para integrar IA de forma sostenible y justa?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q29","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia incorporas explícitamente criterios de ética, transparencia y explicabilidad al aprobar proyectos de IA en tu área?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"gerencia_media_ADOPCION_Q30","adopcion_ia_gerencia_media","Adopción/uso","","","¿Con qué frecuencia comunicas hacia arriba y hacia tu equipo historias de impacto (casos de éxito o fracaso) de IA para ajustar la cultura y la estrategia?","likert_1_5_frecuencia","[""Nunca"",""Rara vez"",""Algunas veces"",""Frecuentemente"",""Siempre""]","es-MX","1","{""min"":1,""max"":5,""sentido"":""más es mayor adopción""}","","","{""dimension"":""adopcion_uso""}",""
"freelancer_CONOCIMIENTO_Q1","adopcion_ia_freelancer","Conocimiento","","","En tu trabajo como freelancer, ¿qué describe mejor a una herramienta de IA generativa como ChatGPT o similares?","opcion_multiple_unica","[""Un programa que solo corrige ortografía."",""Un sistema que puede generar texto, ideas o contenido a partir de instrucciones en lenguaje natural."",""Un editor de video tradicional sin funciones automáticas."",""Un gestor de proyectos basado en hojas de cálculo.""]","es-MX","1","","","Un sistema que puede generar texto, ideas o contenido a partir de instrucciones en lenguaje natural.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q2","adopcion_ia_freelancer","Conocimiento","","","¿Cuál de las siguientes tareas es más típica para aplicar IA en el trabajo freelance?","opcion_multiple_unica","[""Subir facturas al banco físicamente."",""Generar borradores de correos para clientes y mejorarlos."",""Imprimir manualmente todos los contratos."",""Guardar archivos en una carpeta local sin revisión.""]","es-MX","1","","","Generar borradores de correos para clientes y mejorarlos.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q3","adopcion_ia_freelancer","Conocimiento","","","Cuando usas IA para crear contenido para un cliente, ¿qué es una buena práctica básica?","opcion_multiple_unica","[""Copiar y pegar sin leer."",""Revisar, editar y adaptar el contenido generado antes de entregarlo."",""Entregar el contenido tal cual, pero con tu logo."",""Avisar que todo lo hizo la máquina y no revisar.""]","es-MX","1","","","Revisar, editar y adaptar el contenido generado antes de entregarlo.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q4","adopcion_ia_freelancer","Conocimiento","","","¿Qué ventaja clave ofrece la IA a un freelancer que trabaja solo?","opcion_multiple_unica","[""Aumentar el número de reuniones presenciales."",""Reducir la necesidad de organizarse."",""Apoyar con ideas, borradores y tareas repetitivas para ahorrar tiempo."",""Eliminar la relación directa con los clientes.""]","es-MX","1","","","Apoyar con ideas, borradores y tareas repetitivas para ahorrar tiempo.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q5","adopcion_ia_freelancer","Conocimiento","","","¿Cuál es un riesgo al usar IA con datos de tus clientes?","opcion_multiple_unica","[""Trabajar demasiado lento."",""Exponer información sensible en plataformas que no son seguras o no tienen permisos."",""Tener demasiadas ideas creativas."",""No usar plantillas.""]","es-MX","1","","","Exponer información sensible en plataformas que no son seguras o no tienen permisos.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q6","adopcion_ia_freelancer","Conocimiento","","","Si un cliente indica en el contrato que no desea contenido generado por IA, ¿qué deberías hacer?","opcion_multiple_unica","[""Ignorarlo, porque nadie lo revisará."",""Usar IA igualmente sin avisar."",""Respetar la cláusula y, en caso de necesitar IA, negociar y documentar el acuerdo."",""Rechazar todo uso de tecnología.""]","es-MX","1","","","Respetar la cláusula y, en caso de necesitar IA, negociar y documentar el acuerdo.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q7","adopcion_ia_freelancer","Conocimiento","","","¿Cuál de estas tareas es un uso razonable de IA para apoyar tu marketing como freelancer?","opcion_multiple_unica","[""Definir tus tarifas sin analizar el mercado."",""Generar ideas de posts y luego adaptarlos a tu voz."",""Decidir por ti qué clientes rechazar."",""Firmar contratos en tu nombre.""]","es-MX","1","","","Generar ideas de posts y luego adaptarlos a tu voz.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q8","adopcion_ia_freelancer","Conocimiento","","","Cuando usas un generador de imágenes, por ejemplo Midjourney u otros, ¿qué deberías tener en cuenta?","opcion_multiple_unica","[""Que todas las imágenes son siempre libres de derechos."",""Que debes revisar las políticas de uso y licencias antes de vender el resultado."",""Que no necesitas pedir permiso a ningún cliente."",""Que puedes reproducir marcas registradas sin problema.""]","es-MX","1","","","Que debes revisar las políticas de uso y licencias antes de vender el resultado.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q9","adopcion_ia_freelancer","Conocimiento","","","¿Qué es un prompt en el contexto de IA generativa?","opcion_multiple_unica","[""El precio de tu servicio."",""La instrucción o mensaje que le das a la IA para que genere una respuesta."",""El contrato con el cliente."",""El tiempo que tardas en pagar impuestos.""]","es-MX","1","","","La instrucción o mensaje que le das a la IA para que genere una respuesta.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q10","adopcion_ia_freelancer","Conocimiento","","","Si usas IA para escribir un primer borrador de un artículo freelance, ¿qué paso es recomendable para mantener tu toque humano?","opcion_multiple_unica","[""Publicar el texto sin leerlo."",""Cambiar solo el título."",""Editar, reorganizar y añadir ejemplos basados en tu experiencia."",""Usar siempre el mismo prompt.""]","es-MX","1","","","Editar, reorganizar y añadir ejemplos basados en tu experiencia.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q11","adopcion_ia_freelancer","Conocimiento","","","¿Qué puede pasar si dependes exclusivamente de IA para todo tu contenido?","opcion_multiple_unica","[""Tu marca personal se fortalece automáticamente."",""Tu estilo puede volverse genérico y menos diferenciado."",""Ningún cliente lo notará jamás."",""Los buscadores siempre te posicionarán mejor.""]","es-MX","1","","","Tu estilo puede volverse genérico y menos diferenciado.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q12","adopcion_ia_freelancer","Conocimiento","","","Al planear invertir en una nueva herramienta de IA de pago, ¿qué deberías evaluar?","opcion_multiple_unica","[""Solo si tiene muchos colores en la interfaz."",""Si el costo se justifica con el tiempo ahorrado o el valor agregado a tus servicios."",""Si es la más cara del mercado."",""Si la usa todo el mundo sin cuestionar.""]","es-MX","1","","","Si el costo se justifica con el tiempo ahorrado o el valor agregado a tus servicios.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q13","adopcion_ia_freelancer","Conocimiento","","","¿Cuál es una buena práctica al diseñar prompts para IA en tu trabajo freelance?","opcion_multiple_unica","[""Usar frases muy cortas sin contexto."",""Especificar rol, objetivo, tono, audiencia y formato esperado."",""Escribir cualquier cosa; la IA siempre entiende."",""Cambiar el idioma sin avisar.""]","es-MX","1","","","Especificar rol, objetivo, tono, audiencia y formato esperado.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q14","adopcion_ia_freelancer","Conocimiento","","","Si usas IA para traducir entregables, ¿qué deberías hacer antes de enviarlos al cliente?","opcion_multiple_unica","[""Confiar 100% en la IA y no leer nada."",""Revisar términos técnicos y matices culturales."",""Traducir de nuevo usando otra IA siempre."",""Agregar errores a propósito.""]","es-MX","1","","","Revisar términos técnicos y matices culturales.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q15","adopcion_ia_freelancer","Conocimiento","","","¿Qué describe mejor un workflow de IA en el contexto freelance?","opcion_multiple_unica","[""Un solo prompt aislado."",""Una secuencia de pasos donde la IA interviene en varios momentos del proceso, como brief, borrador y revisión."",""Solo la parte de facturación."",""Un archivo de texto sin estructura.""]","es-MX","1","","","Una secuencia de pasos donde la IA interviene en varios momentos del proceso, como brief, borrador y revisión.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q16","adopcion_ia_freelancer","Conocimiento","","","¿Cuándo puede ser problemático usar IA con información de un cliente?","opcion_multiple_unica","[""Cuando la información es pública."",""Cuando subes datos sensibles a herramientas que pueden reutilizarlos para entrenar modelos."",""Cuando lo haces en tu propio dispositivo."",""Cuando usas conexión a internet.""]","es-MX","1","","","Cuando subes datos sensibles a herramientas que pueden reutilizarlos para entrenar modelos.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q17","adopcion_ia_freelancer","Conocimiento","","","En términos de estrategia freelance, ¿qué ventaja te da dominar IA mejor que otros freelancers de tu nicho?","opcion_multiple_unica","[""Justificar tarifas mucho más bajas."",""Posicionarte como alguien que entrega más valor en menos tiempo, manteniendo márgenes saludables."",""Hacer más trabajo gratis."",""Depender solo de plataformas de gig-economy.""]","es-MX","1","","","Posicionarte como alguien que entrega más valor en menos tiempo, manteniendo márgenes saludables.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q18","adopcion_ia_freelancer","Conocimiento","","","Si una herramienta de IA cambia su política de precios y dobla el costo, ¿qué enfoque es más sano para tu negocio?","opcion_multiple_unica","[""Aceptar el aumento sin analizarlo."",""Revisar alternativas, calcular el retorno de inversión y decidir si cambiar o renegociar."",""Dejar de ofrecer servicios."",""Ignorar las notificaciones.""]","es-MX","1","","","Revisar alternativas, calcular el retorno de inversión y decidir si cambiar o renegociar.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q19","adopcion_ia_freelancer","Conocimiento","","","¿Qué representa mejor el rol de la IA en un negocio freelance maduro?","opcion_multiple_unica","[""Un reemplazo total del freelancer."",""Un copiloto que automatiza partes del trabajo mientras tú decides y supervisas."",""Un simple corrector ortográfico."",""Un chatbot para uso personal sin impacto en el negocio.""]","es-MX","1","","","Un copiloto que automatiza partes del trabajo mientras tú decides y supervisas.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q20","adopcion_ia_freelancer","Conocimiento","","","Cuando diseñas un flujo automatizado, por ejemplo respuestas a leads, ¿qué es clave para no perder tu toque humano?","opcion_multiple_unica","[""Evitar responder mensajes."",""Combinar mensajes generados por IA con revisiones y puntos de contacto humanos estratégicos."",""Dejar que la IA responda siempre sin supervisión."",""Nunca usar IA, aunque escales.""]","es-MX","1","","","Combinar mensajes generados por IA con revisiones y puntos de contacto humanos estratégicos.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q21","adopcion_ia_freelancer","Conocimiento","","","¿Cuál es un criterio razonable para decidir qué procesos automatizar con IA primero?","opcion_multiple_unica","[""Los más creativos y personalizados."",""Los más repetitivos y de bajo valor para el cliente."",""Solo los más complejos."",""Ninguno; todo debe ser manual.""]","es-MX","1","","","Los más repetitivos y de bajo valor para el cliente.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q22","adopcion_ia_freelancer","Conocimiento","","","Si un cliente te contrata específicamente por tu creatividad humana, ¿cómo integrar IA sin comprometer esto?","opcion_multiple_unica","[""Ocultando totalmente que usas IA."",""Usándola para explorar opciones, pero construyendo tú la propuesta final con tu criterio."",""Dejando que la IA entregue el producto final."",""Rechazando toda tecnología.""]","es-MX","1","","","Usándola para explorar opciones, pero construyendo tú la propuesta final con tu criterio.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q23","adopcion_ia_freelancer","Conocimiento","","","¿Qué implica una política responsable de uso de IA en tu negocio freelance?","opcion_multiple_unica","[""No informar a nadie sobre la IA."",""Definir y documentar cómo, cuándo y con qué datos usas IA, y comunicarlo cuando sea relevante."",""Permitir que la IA decida por ti."",""Prohibir toda experimentación.""]","es-MX","1","","","Definir y documentar cómo, cuándo y con qué datos usas IA, y comunicarlo cuando sea relevante.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q24","adopcion_ia_freelancer","Conocimiento","","","¿Qué riesgo financiero existe al construir tu oferta freelance sobre una sola herramienta de IA propietaria?","opcion_multiple_unica","[""Ninguno, las plataformas nunca cambian."",""Quedar expuesto a cambios de precio, restricciones o cierres que afecten directamente tu capacidad de entrega."",""Ganar clientes automáticamente."",""Reducir tu productividad para siempre.""]","es-MX","1","","","Quedar expuesto a cambios de precio, restricciones o cierres que afecten directamente tu capacidad de entrega.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q25","adopcion_ia_freelancer","Conocimiento","","","¿Qué caracteriza a un freelancer que orquesta IA en su negocio?","opcion_multiple_unica","[""Usa una única herramienta para todo."",""Combina varias herramientas de IA y automatizaciones conectadas a sus sistemas, como CRM, correo y facturación."",""Solo usa IA para entretenimiento."",""No documenta ningún proceso.""]","es-MX","1","","","Combina varias herramientas de IA y automatizaciones conectadas a sus sistemas, como CRM, correo y facturación.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q26","adopcion_ia_freelancer","Conocimiento","","","¿Cuál es un riesgo clave al automatizar completamente la interacción inicial con clientes mediante IA?","opcion_multiple_unica","[""Ahorrar demasiado tiempo."",""Generar respuestas impersonales o inexactas que dañen la relación desde el principio."",""Recibir demasiadas solicitudes de proyecto."",""Tener demasiadas opciones de workflow.""]","es-MX","1","","","Generar respuestas impersonales o inexactas que dañen la relación desde el principio.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q27","adopcion_ia_freelancer","Conocimiento","","","Cuando tú diseñas un sistema donde IA genera entregables en serie, por ejemplo múltiples piezas de contenido, ¿qué deberías asegurar?","opcion_multiple_unica","[""Que nadie pueda revisar nada."",""Que existan puntos de control humano para calidad, contexto y coherencia con la marca."",""Que todo sea 100% automático sin supervisión."",""Que el cliente no se entere del proceso.""]","es-MX","1","","","Que existan puntos de control humano para calidad, contexto y coherencia con la marca.","{""dimension"":""conocimiento""}",""
"freelancer_CONOCIMIENTO_Q28","adopcion_ia_freelancer","Conocimiento","","","En términos de inversión, ¿qué tiene sentido para un freelancer muy avanzado en IA?","opcion_multiple_unica","[""Nunca pagar por herramientas ni formación."",""Invertir de forma estratégica en herramientas, formación y automatización que generen retornos claros en ingresos, tiempo o calidad."",""Comprar todas las herramientas de moda sin análisis."",""Depender de una sola fuente de ingresos.""]","es-MX","1","","","Invertir de forma estratégica en herramientas, formación y automatización que generen retornos claros en ingresos, tiempo o calidad.","{""dimension"":""conocimiento""}",""
